Obj ID,BLS Max Pow,ACF Max Pow,Max SD,AvgMax SD,Times Smoothed,Flag,Classification,SD Range,Filename
TIC 199574208,341.0345641483355,0.4231751753106766,6,6,2,,EB,[5.73689508 6.13415548 6.40859842 6.31712147 6.02383671],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000199574208-0182-s_lc.fits
TIC 199574208,4835.704800374079,0.08818921755917072,6,6,0,,EB,[5.9419417 6.2634153 6.3836336 6.151799  5.7517815],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199574208-0188-s_lc.fits
TIC 160425283,12359.578545236038,0.4404134611238338,2,2,0,,notEB,[2.4617126 1.3536586 2.656134  2.4156542 1.8554932],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000160425283-0152-s_lc.fits
TIC 160425283,188.85651443566337,0.13101120651823606,4,4,0,,notEB,[4.3320527 4.4863825 4.85128   4.7995615 4.611776 ],/astro/store/epyc2/projects2/tess/sector019/tess2019331140908-s0019-0000000160425283-0164-s_lc.fits
TIC 160425283,67.44237769344663,0.028025222265339888,9,9,1,,EB,[8.16071844 8.84402571 9.55845543 9.06790299 9.52632095],/astro/store/epyc2/projects2/tess/sector019/tess2019331140908-s0019-0000000160425283-0164-s_lc.fits
TIC 160425283,127.62756461115688,0.1484469350841462,2,1,0,,notEB,[1.0406879 1.3531766 2.3606024 0.7699607 1.7256223],/astro/store/epyc2/projects2/tess/sector020/tess2019357164649-s0020-0000000160425283-0165-s_lc.fits
TIC 160425283,26.005890172748433,0.30284119146449595,4,4,0,,notEB,[3.8085518 4.1843796 4.220985  4.1654    4.1276407],/astro/store/epyc2/projects2/tess/sector021/tess2020020091053-s0021-0000000160425283-0167-s_lc.fits
TIC 160425283,10.058057948075136,0.3210052422137807,4,4,0,,notEB,[4.4922953 4.690001  4.8081365 4.3841653 4.429818 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000160425283-0174-s_lc.fits
TIC 160425283,16.515636549648963,0.13185942618381705,3,1,0,,notEB,[0.23823269 0.18594936 3.7697644  0.19325614 0.1101483 ],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000160425283-0188-s_lc.fits
TIC 207398432,1944.0527288696494,0.4192926815296037,3,3,0,,EB,[3.2973778 3.3153603 3.350733  3.316911  3.3202422],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000207398432-0152-s_lc.fits
TIC 207398432,35.95722671932529,0.07007530363598502,2,2,0,,notEB,[2.9446614 2.9336967 2.9782028 2.9590535 2.9501023],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000207398432-0174-s_lc.fits
TIC 207398432,1994.294737142648,0.3983202191617117,3,3,0,,EB,[3.03576   3.0690894 3.0830321 3.0692894 3.0644696],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000207398432-0177-s_lc.fits
TIC 207398432,1574.4138444329988,0.3661278785295863,3,3,0,,EB,[3.3397713 3.3122017 3.3866818 3.3019488 3.3278708],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000207398432-0182-s_lc.fits
TIC 337544122,222.29556982907107,0.08246890980561633,10,10,0,,EB,[10.296906  9.821447 10.79127   9.806092 10.145459],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000337544122-0152-s_lc.fits
TIC 337544122,186.19149681209663,0.12048161095362372,9,8,0,,notEB,[8.417161 8.403668 9.272917 8.30998  8.491541],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000337544122-0161-s_lc.fits
TIC 337544122,181.04946820068557,0.11221072920949404,9,8,1,,EB,[8.85778983 8.84360064 9.75772711 8.74507546 8.93600979],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000337544122-0161-s_lc.fits
TIC 337544122,174.4284600326886,0.12053317667773412,10,9,0,,notEB,[ 9.122203  9.800257 10.210167  9.325314  9.515278],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000337544122-0180-s_lc.fits
TIC 337544122,170.03736238993457,0.11432503365605605,10,9,1,,EB,[ 9.27501445  9.98725988 10.41784012  9.48836717  9.6879106 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000337544122-0180-s_lc.fits
TIC 427147238,4731.630320148208,0.5301523254224111,3,3,0,,EB,[3.8391962 3.8229456 3.8964198 3.7924592 3.8067625],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000427147238-0152-s_lc.fits
TIC 427147238,4842.3738516133035,0.5350682960651179,3,3,0,,EB,[3.8770676 3.861793  3.910662  3.8823123 3.8534102],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000427147238-0161-s_lc.fits
TIC 427147238,5218.822295502706,0.5695414771987082,3,3,0,,EB,[3.6610575 3.7100275 3.73353   3.7208514 3.7317076],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000427147238-0180-s_lc.fits
TIC 199662929,455.1081274395526,0.2697547472898107,5,5,0,,notEB,[4.8572297 5.13179   5.9136333 5.3256054 5.277794 ],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000199662929-0152-s_lc.fits
TIC 199662929,445.6416936315271,0.2545085793691202,5,5,1,,notEB,[4.74484355 5.02098807 5.81295173 5.21928201 5.17085155],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000199662929-0152-s_lc.fits
TIC 199662929,332.96963502186094,0.20508766446034327,6,5,2,,EB,[4.72721436 5.0833184  6.1046005  5.33902969 5.27657587],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000199662929-0152-s_lc.fits
TIC 199662929,380.66287190571296,0.30270821708201673,6,5,0,,notEB,[5.2991123 5.752682  6.0640798 5.2450876 5.429223 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199662929-0177-s_lc.fits
TIC 199662929,366.0836543770506,0.2605033805127245,6,5,1,,notEB,[5.31902011 5.7964798  6.12210753 5.26994431 5.464418  ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199662929-0177-s_lc.fits
TIC 199662929,362.2124311247709,0.2487251253928608,6,5,2,,EB,[5.23919127 5.72016349 6.03990369 5.18750705 5.38353274],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000199662929-0177-s_lc.fits
TIC 199662929,461.10333082626914,0.28928676194528763,5,5,0,,notEB,[5.673628  4.653879  5.9839525 5.5737386 5.5410233],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000199662929-0180-s_lc.fits
TIC 199662929,434.9741475683872,0.2473585153234235,5,5,1,,notEB,[5.50073272 4.42445702 5.82786772 5.39503553 5.3605164 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000199662929-0180-s_lc.fits
TIC 199662929,335.52027091683317,0.19423081946295487,5,5,2,,EB,[5.33036237 5.51448873 5.94324587 5.4136556  5.45826538],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000199662929-0180-s_lc.fits
TIC 199662929,380.84378579351767,0.2672173164926621,5,5,0,,notEB,[5.5143723 5.785863  5.9514527 5.4507074 5.3083296],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000199662929-0182-s_lc.fits
TIC 199662929,366.92468929430646,0.2413360390672393,6,5,1,,notEB,[5.59569143 5.87697411 6.05119801 5.53239203 5.3822174 ],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000199662929-0182-s_lc.fits
TIC 199662929,278.29853918752696,0.1944206226675154,6,5,2,,EB,[5.85584464 6.21044356 6.43007886 5.77604627 5.58672866],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000199662929-0182-s_lc.fits
TIC 199662929,371.6230341540423,0.29803327020298986,5,5,0,,notEB,[5.239473  5.6058474 5.8793745 5.400994  5.4897456],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199662929-0188-s_lc.fits
TIC 199662929,351.61588362908066,0.24884249397138625,5,5,1,,notEB,[5.24896211 5.63376457 5.92105016 5.4204987  5.51782916],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199662929-0188-s_lc.fits
TIC 199662929,276.4926607568617,0.20094740403578892,6,5,2,,EB,[5.34389019 5.81684392 6.16994143 5.55472269 5.6743498 ],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000199662929-0188-s_lc.fits
TIC 415469752,95.04667621602407,0.07989450190871783,14,14,0,,EB,[14.317159 14.595988 14.833365 14.290275 14.061612],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000415469752-0152-s_lc.fits
TIC 415469752,87.05442230676252,0.017376503863097286,15,14,0,,EB,[14.595314 14.929015 15.291169 14.503547 14.172765],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000415469752-0161-s_lc.fits
TIC 415469752,273.45522808225064,0.016164012610559268,14,14,0,,EB,[13.843734 14.500615 14.83319  13.513776 14.71042 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000415469752-0180-s_lc.fits
TIC 352978599,205.76858240289832,0.15140135864763532,3,1,0,,notEB,[0.3469111 1.998635  3.7877748 1.0601768 0.8159529],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000352978599-0152-s_lc.fits
TIC 352978599,94.53975673076326,0.0016288549321743398,3,1,0,,notEB,[0.19530067 0.48796993 3.932338   1.4358544  1.1558242 ],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000352978599-0161-s_lc.fits
TIC 352978599,17.472933829397043,0.06184415792647359,3,1,0,,notEB,[0.47574654 0.704896   3.9502912  0.3215592  0.03055326],/astro/store/epyc2/projects2/tess/sector018/tess2019306063752-s0018-0000000352978599-0162-s_lc.fits
TIC 352978599,236.61979203398843,0.12549610192757965,4,1,0,,notEB,[0.98008466 0.14666149 4.002682   1.3345095  1.4409724 ],/astro/store/epyc2/projects2/tess/sector019/tess2019331140908-s0019-0000000352978599-0164-s_lc.fits
TIC 352978599,285.0667680982138,0.08275432229737736,3,1,0,,notEB,[1.1004006  0.43344435 3.756471   0.40316325 1.0203294 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000352978599-0180-s_lc.fits
TIC 352978599,621.0953402876412,0.2555679477798924,4,3,0,,notEB,[3.4754531 3.7435777 4.685411  3.4362807 3.5367727],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000352978599-0182-s_lc.fits
TIC 352978599,466.5758653322394,0.09324176543337843,6,6,1,,notEB,[6.36243713 6.49670419 6.71743219 6.19102013 6.15240007],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000352978599-0182-s_lc.fits
TIC 352978599,449.67113037355654,0.0952986817517485,6,6,2,,EB,[6.07624786 6.20935417 6.42817393 5.9063128  5.86802662],/astro/store/epyc2/projects2/tess/sector025/tess2020133194932-s0025-0000000352978599-0182-s_lc.fits
TIC 352978599,1624.9533287565696,0.14457336703203372,4,1,0,,notEB,[0.16462177 0.7468411  4.1255846  0.5630102  0.03137096],/astro/store/epyc2/projects2/tess/sector026/tess2020160202036-s0026-0000000352978599-0188-s_lc.fits
TIC 193948188,123.14823469529078,0.3372579976463723,7,7,0,,notEB,[7.384558  7.216639  7.4473653 6.906825  6.8264756],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193948188-0152-s_lc.fits
TIC 193948188,107.49462534194436,0.23319882807451464,7,6,1,,notEB,[6.26554973 5.77619417 7.82066203 6.21494713 6.51218908],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193948188-0152-s_lc.fits
TIC 193948188,50.89020427324935,0.06515298348943392,7,5,2,,notEB,[5.3622986  4.61031086 7.75202397 5.2845381  5.7413068 ],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193948188-0152-s_lc.fits
TIC 193948188,170.5482028602191,0.3103427330194097,7,6,0,,notEB,[6.2703443 6.8554397 7.304331  6.5724287 6.7356853],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193948188-0177-s_lc.fits
TIC 193948188,154.5271920588155,0.18956997265798145,7,6,1,,notEB,[6.46228277 7.13382248 7.64903404 6.80899856 6.99491898],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193948188-0177-s_lc.fits
TIC 193948188,143.85564029664684,0.1600705766655972,7,6,2,,EB,[6.37298587 7.08079251 7.61943359 6.76472953 6.95910478],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193948188-0177-s_lc.fits
TIC 193948188,134.17699325490923,0.19454612368078347,8,6,0,,notEB,[5.727733  6.647177  8.097297  6.3942204 6.6427145],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193948188-0180-s_lc.fits
TIC 193948188,114.47014106293966,0.09209600945458143,8,7,1,,notEB,[5.95063282 7.06037368 8.81959561 6.74152828 7.04299061],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193948188-0180-s_lc.fits
TIC 193948188,31.88342140897901,0.012622202452283869,6,3,2,,notEB,[2.24483963 3.93941696 6.62575365 3.45253915 3.91287296],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193948188-0180-s_lc.fits
TIC 336823975,312.54990477776266,0.2361706513301873,7,6,0,,notEB,[6.370929  7.0497904 7.1867547 6.669813  6.4412937],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000336823975-0152-s_lc.fits
TIC 336823975,130.32506607803452,0.11839076257636395,8,7,1,,notEB,[6.60681298 8.15557186 8.46804353 7.2886904  6.76734423],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000336823975-0152-s_lc.fits
TIC 336823975,9.614397736964053,0.045388090038182886,7,5,2,,notEB,[4.28369789 6.88191358 7.40611966 5.42762329 4.55300696],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000336823975-0152-s_lc.fits
TIC 336823975,443.7174032770514,0.2107142345595613,7,7,0,,notEB,[6.6955743 6.438425  7.3161936 7.1322837 7.0760875],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000336823975-0161-s_lc.fits
TIC 336823975,153.9443088958567,0.16659847395611815,8,7,1,,notEB,[6.77142511 6.13339431 8.31128626 7.85497418 7.71554264],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000336823975-0161-s_lc.fits
TIC 336823975,68.42781823856559,0.03990010106560191,7,6,2,,EB,[5.12024759 4.1635047  7.42930731 6.7450561  6.53597507],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000336823975-0161-s_lc.fits
TIC 336823975,449.5789297709338,0.33102551684837705,6,6,0,,notEB,[6.119378  6.296728  6.9140024 6.0574927 5.8720894],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000336823975-0180-s_lc.fits
TIC 336823975,152.90625803468475,0.14946543825277034,8,6,1,,notEB,[6.36157395 6.81867139 8.40961902 6.20207292 5.72421849],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000336823975-0180-s_lc.fits
TIC 336823975,41.82512505541282,0.01852208294436759,7,5,2,,notEB,[4.34567932 6.76845195 7.49619309 5.32005412 5.34855048],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000336823975-0180-s_lc.fits
TIC 255806138,306.70294061929644,0.4745318416381331,4,4,0,,notEB,[4.788213  4.76203   4.8435097 4.7886796 4.8423033],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000255806138-0152-s_lc.fits
TIC 255806138,192.21958288096286,0.11100558423025307,17,16,1,,EB,[16.9415468  16.83560889 17.09369483 16.88275126 17.0219113 ],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000255806138-0152-s_lc.fits
TIC 255806138,56489.74338773088,0.2053938899907672,1,1,0,,notEB,[1.7076466 1.7019521 1.8607019 1.7536302 1.6822346],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000255806138-0174-s_lc.fits
TIC 255806138,38322.42832865768,0.4007315570716779,2,2,0,,notEB,[2.844474  2.9143522 2.9181232 2.8319108 2.8583696],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000255806138-0177-s_lc.fits
TIC 404113676,165.7240439477709,0.031215830495020424,9,9,0,,notEB,[9.411134  9.4128275 9.462175  9.140037  9.3702755],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000404113676-0152-s_lc.fits
TIC 404113676,154.92329595246758,0.015531417552401113,9,9,1,,EB,[9.34931115 9.35106535 9.40218472 9.06848076 9.30698531],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000404113676-0152-s_lc.fits
TIC 404113676,1247.5860375574844,0.2530507246389932,3,1,0,,notEB,[0.26925346 0.30570972 3.2747045  0.20439525 0.16044992],/astro/store/epyc2/projects2/tess/sector017/tess2019279210107-s0017-0000000404113676-0161-s_lc.fits
TIC 404113676,231.3792992346719,0.02040485729142916,9,8,0,,notEB,[8.925269 8.79841  9.212004 8.974954 7.854334],/astro/store/epyc2/projects2/tess/sector018/tess2019306063752-s0018-0000000404113676-0162-s_lc.fits
TIC 404113676,108.58451053770844,0.030194842242276587,10,9,1,,EB,[ 9.82257853  9.53857522 10.46450122  9.93380959  7.42504226],/astro/store/epyc2/projects2/tess/sector018/tess2019306063752-s0018-0000000404113676-0162-s_lc.fits
TIC 404113676,406.6391040408651,0.3610352134354813,7,7,0,,notEB,[7.3106484 7.1989923 7.5362854 7.5183296 7.2721343],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000404113676-0180-s_lc.fits
TIC 404113676,363.37497824609153,0.34662358684506,7,7,1,,notEB,[7.278765   7.15013878 7.5386955  7.51801058 7.23439735],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000404113676-0180-s_lc.fits
TIC 404113676,42.644212577503644,0.029995309295486168,6,5,2,,notEB,[5.08868257 4.89749504 6.02841084 3.4225248  5.06598944],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000404113676-0180-s_lc.fits
TIC 193971913,708.0680597084952,0.2763723775962385,5,5,0,,notEB,[5.1165752 5.383606  5.59526   5.067226  5.2219357],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193971913-0152-s_lc.fits
TIC 193971913,698.4473271183687,0.2724691959719389,5,5,1,,notEB,[5.42252145 5.07490341 5.56361681 5.17506471 5.07682295],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193971913-0152-s_lc.fits
TIC 193971913,698.4473271183687,0.2724691959719389,4,2,2,,notEB,[3.19085562 0.7086299  4.19837102 1.42384864 0.72233666],/astro/store/epyc2/projects2/tess/sector016/tess2019253231442-s0016-0000000193971913-0152-s_lc.fits
TIC 193971913,413.6346668034616,0.12513898600594808,5,5,0,,notEB,[5.107101  5.540974  5.614988  5.5033665 5.5273194],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000193971913-0174-s_lc.fits
TIC 193971913,584.3268017869902,0.12087809721918473,5,5,1,,notEB,[5.35801369 5.20652096 5.5525538  5.18525356 5.1264805 ],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000193971913-0174-s_lc.fits
TIC 193971913,291.04052963330554,0.1145746458377379,6,6,2,,EB,[5.5985739  6.44847077 6.59381821 6.37570962 6.42257207],/astro/store/epyc2/projects2/tess/sector022/tess2020049080258-s0022-0000000193971913-0174-s_lc.fits
TIC 193971913,622.0321250003946,0.2283685894022335,5,5,0,,notEB,[5.51325   5.5370812 5.971544  5.4518304 5.612877 ],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193971913-0177-s_lc.fits
TIC 193971913,608.7232398938216,0.2503784371966579,6,5,1,,notEB,[5.63723457 5.35985087 6.00284715 5.28470318 5.60938711],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193971913-0177-s_lc.fits
TIC 193971913,593.0574950015658,0.24519600520164656,5,5,2,,EB,[5.42081977 5.458478   5.91046031 5.37340757 5.36369538],/astro/store/epyc2/projects2/tess/sector023/tess2020078014623-s0023-0000000193971913-0177-s_lc.fits
TIC 193971913,541.5295431513341,0.2951235153253644,5,5,0,,notEB,[5.302213  5.444667  5.8806605 5.528074  5.387985 ],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193971913-0180-s_lc.fits
TIC 193971913,533.9815125055113,0.2893263436864148,5,5,1,,notEB,[5.24847672 5.39214266 5.83039258 5.47598151 5.33469247],/astro/store/epyc2/projects2/tess/sector024/tess2020106103520-s0024-0000000193971913-0180-s_lc.fits
